From	To	Species	Gene Name
1449167_at	Q91VX6	Mus musculus	erythrocyte protein band 4.1-like 4a
1449167_at	P52963	Mus musculus	erythrocyte protein band 4.1-like 4a
1449167_at	Q3USC8	Mus musculus	erythrocyte protein band 4.1-like 4a
1426430_at	Q8K2K7	Mus musculus	jagged 2
1426430_at	O70219	Mus musculus	jagged 2
1426430_at	O55138	Mus musculus	jagged 2
1426430_at	O55139	Mus musculus	jagged 2
1426430_at	Q9QYE5	Mus musculus	jagged 2
1426430_at	Q3MI13	Mus musculus	jagged 2
1426430_at	Q921Z7	Mus musculus	jagged 2
1423844_s_at	Q91WU3	Mus musculus	cystathionine beta-synthase
1423844_s_at	Q91WT9	Mus musculus	cystathionine beta-synthase
1417701_at	Q8BUV2	Mus musculus	protein phosphatase 1, regulatory (inhibitor) subunit 14c
1417701_at	Q8R4S0	Mus musculus	protein phosphatase 1, regulatory (inhibitor) subunit 14c
1436442_at	Q62130	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q3B844	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q9JLJ6	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q8CAV9	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q3UW79	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q9JLJ7	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q8C3A0	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q8C3A1	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q9JLJ8	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q9JLJ9	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1436442_at	Q8CE88	Mus musculus	protein tyrosine phosphatase, non-receptor type 14
1449816_at	Q3UQP7	Mus musculus	sulfotransferase family 5A, member 1
1449816_at	Q91X36	Mus musculus	sulfotransferase family 5A, member 1
1449816_at	Q3TPT1	Mus musculus	sulfotransferase family 5A, member 1
1449816_at	O35402	Mus musculus	sulfotransferase family 5A, member 1
1436066_at	Q3UTA5	Mus musculus	kalirin, RhoGEF kinase
1436066_at	Q9CVA9	Mus musculus	kalirin, RhoGEF kinase
1436066_at	Q3TYL1	Mus musculus	kalirin, RhoGEF kinase
1436066_at	Q3TXY8	Mus musculus	kalirin, RhoGEF kinase
1436066_at	A2CG52	Mus musculus	kalirin, RhoGEF kinase
1436066_at	A2CG53	Mus musculus	kalirin, RhoGEF kinase
1436066_at	A2CG50	Mus musculus	kalirin, RhoGEF kinase
1436066_at	Q6PD97	Mus musculus	kalirin, RhoGEF kinase
1436066_at	A2CG51	Mus musculus	kalirin, RhoGEF kinase
1436066_at	Q8C4Q2	Mus musculus	kalirin, RhoGEF kinase
1436066_at	A2CG49	Mus musculus	kalirin, RhoGEF kinase
1436066_at	Q8BTT9	Mus musculus	kalirin, RhoGEF kinase
1436066_at	B2RXR5	Mus musculus	kalirin, RhoGEF kinase
1424890_at	O35914	Mus musculus	basonuclin 1
1424890_at	O54886	Mus musculus	basonuclin 1
1424890_at	A1L0X0	Mus musculus	basonuclin 1
1452207_at	O55198	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1452207_at	O35740	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1452207_at	O35741	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1452207_at	Q6PGA9	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1452207_at	O35742	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1452207_at	O35743	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1455954_x_at	Q9R1U8	Mus musculus	GPI anchor attachment protein 1
1455954_x_at	Q9WTK3	Mus musculus	GPI anchor attachment protein 1
1455954_x_at	Q3TNU9	Mus musculus	GPI anchor attachment protein 1
1451544_at	Q8VD31	Mus musculus	TAP binding protein-like
1424296_at	Q3UNA7	Mus musculus	glutamate-cysteine ligase, catalytic subunit
1424296_at	Q8VCS5	Mus musculus	glutamate-cysteine ligase, catalytic subunit
1424296_at	Q3TEF1	Mus musculus	glutamate-cysteine ligase, catalytic subunit
1424296_at	P97494	Mus musculus	glutamate-cysteine ligase, catalytic subunit
1424296_at	O09166	Mus musculus	glutamate-cysteine ligase, catalytic subunit
1424296_at	Q9QZG5	Mus musculus	glutamate-cysteine ligase, catalytic subunit
1417545_at	Q9ERZ7	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1417545_at	Q9EQZ4	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1417545_at	A0JNY0	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1417545_at	Q3TYG5	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1417545_at	Q91XR5	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1417545_at	Q9EPK8	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1417545_at	Q9ES76	Mus musculus	transient receptor potential cation channel, subfamily V, member 4
1438630_x_at	Q3TL60	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q3UZA2	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q99J57	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q6PE05	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q76LX3	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q3TSS0	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q3UAP7	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q3THS6	Mus musculus	methionine adenosyltransferase II, alpha
1438630_x_at	Q3TED1	Mus musculus	methionine adenosyltransferase II, alpha
1416268_at	Q3UMD7	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	P15037	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	Q3UP99	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	Q8BMM2	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	Q3UKV3	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	Q99K36	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	Q3UAL8	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1416268_at	A9L8S7	Mus musculus	E26 avian leukemia oncogene 2, 3' domain
1451924_a_at	P70203	Mus musculus	endothelin 1
1451924_a_at	P97338	Mus musculus	endothelin 1
1451924_a_at	P22387	Mus musculus	endothelin 1
1451924_a_at	Q544E0	Mus musculus	endothelin 1
1424783_a_at	Q76K67	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	P70692	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	P70691	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q9R0A4	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	B2RUL6	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q64435	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL50	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL45	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL46	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL43	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL44	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL49	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q5FW80	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL47	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6XL48	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q545X2	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q561M6	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q62452	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q62580	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6ZQM8	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q63886	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	A6H6W3	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q8R0P3	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	Q6NSR5	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1424783_a_at	B2RT14	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1452166_a_at	Q8BVU3	Mus musculus	keratin 10
1452166_a_at	Q8BV09	Mus musculus	keratin 10
1452166_a_at	P02535	Mus musculus	keratin 10
1452166_a_at	Q9CXH6	Mus musculus	keratin 10
1452166_a_at	A2A513	Mus musculus	keratin 10
1452166_a_at	Q9JKB4	Mus musculus	keratin 10
1452166_a_at	P08731	Mus musculus	keratin 10
1452166_a_at	Q8BUX3	Mus musculus	keratin 10
1423935_x_at	Q91VQ4	Mus musculus	keratin 14
1423935_x_at	Q61781	Mus musculus	keratin 14
1423935_x_at	Q61782	Mus musculus	keratin 14
1423935_x_at	Q99LE0	Mus musculus	keratin 14
1423935_x_at	A2A4G4	Mus musculus	keratin 14
1418799_a_at	Q99LK8	Mus musculus	collagen, type XVII, alpha 1
1418799_a_at	Q3UXX1	Mus musculus	collagen, type XVII, alpha 1
1418799_a_at	Q07563	Mus musculus	collagen, type XVII, alpha 1
1418799_a_at	Q08AT3	Mus musculus	collagen, type XVII, alpha 1
1421007_at	Q9ESQ1	Mus musculus	collagen, type IV, alpha 6
1421007_at	Q99K97	Mus musculus	collagen, type IV, alpha 6
1421007_at	B1AVK5	Mus musculus	collagen, type IV, alpha 6
1421007_at	Q6PFB1	Mus musculus	collagen, type IV, alpha 6
1421007_at	Q3TNM7	Mus musculus	collagen, type IV, alpha 6
1438690_at	Q8C2H6	Mus musculus	thymidylate synthase
1438690_at	Q8C2R3	Mus musculus	thymidylate synthase
1438690_at	Q544L2	Mus musculus	thymidylate synthase
1438690_at	Q9D0H1	Mus musculus	thymidylate synthase
1438690_at	P07607	Mus musculus	thymidylate synthase
1438690_at	Q8K1U2	Mus musculus	thymidylate synthase
1438690_at	Q8VDV6	Mus musculus	thymidylate synthase
1418665_at	Q3U3B7	Mus musculus	inositol (myo)-1(or 4)-monophosphatase 2
1418665_at	Q3TAU6	Mus musculus	inositol (myo)-1(or 4)-monophosphatase 2
1418665_at	Q924A9	Mus musculus	inositol (myo)-1(or 4)-monophosphatase 2
1418665_at	Q3TC14	Mus musculus	inositol (myo)-1(or 4)-monophosphatase 2
1418665_at	Q91UZ5	Mus musculus	inositol (myo)-1(or 4)-monophosphatase 2
1418050_at	Q8R432	Mus musculus	glycosylphosphatidylinositol specific phospholipase D1
