From	To	Species	Gene Name
1426110_a_at	O88584	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	A2AMJ0	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	A2AMJ2	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	A2AMJ1	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	P61793	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	P56487	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	Q61130	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	Q544V2	Mus musculus	lysophosphatidic acid receptor 1
1426110_a_at	A2AMI9	Mus musculus	lysophosphatidic acid receptor 1
1456573_x_at	Q922E1	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q3TGH1	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q3TWH2	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q9JK70	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C9V5	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C1W8	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8BGK0	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C3H2	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C337	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q61941	Mus musculus	nicotinamide nucleotide transhydrogenase
1450904_at	Q9CZU1	Mus musculus	transmembrane protein 167
1450904_at	Q9CR64	Mus musculus	transmembrane protein 167
1450904_at	Q8R3W3	Mus musculus	transmembrane protein 167
1454838_s_at	Q3UZD3	Mus musculus	protein kinase domain containing, cytoplasmic
1454838_s_at	Q8VBZ6	Mus musculus	protein kinase domain containing, cytoplasmic
1454838_s_at	B6F136	Mus musculus	protein kinase domain containing, cytoplasmic
1454838_s_at	Q5RJI4	Mus musculus	protein kinase domain containing, cytoplasmic
1422737_at	Q3UV84	Mus musculus	nuclear receptor coactivator 3
1422737_at	Q3UQL7	Mus musculus	nuclear receptor coactivator 3
1422737_at	B2RUJ1	Mus musculus	nuclear receptor coactivator 3
1422737_at	O09000	Mus musculus	nuclear receptor coactivator 3
1422737_at	A2A468	Mus musculus	nuclear receptor coactivator 3
1422737_at	Q9CRD5	Mus musculus	nuclear receptor coactivator 3
1422737_at	A5D6Q2	Mus musculus	nuclear receptor coactivator 3
1422737_at	Q05BA5	Mus musculus	nuclear receptor coactivator 3
1418045_at	Q8R3L1	Mus musculus	inositol polyphosphate-1-phosphatase
1418045_at	P49442	Mus musculus	inositol polyphosphate-1-phosphatase
1426539_at	Q3T9X4	Mus musculus	ubiquitin specific peptidase 11
1426539_at	Q8C0C2	Mus musculus	ubiquitin specific peptidase 11
1426539_at	Q5DTP2	Mus musculus	ubiquitin specific peptidase 11
1426539_at	Q8BX45	Mus musculus	ubiquitin specific peptidase 11
1426539_at	Q3TFK2	Mus musculus	ubiquitin specific peptidase 11
1426539_at	B1AXB2	Mus musculus	ubiquitin specific peptidase 11
1426539_at	Q3TLG5	Mus musculus	ubiquitin specific peptidase 11
1426539_at	Q99K46	Mus musculus	ubiquitin specific peptidase 11
1419672_at	Q8BM07	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	Q8BM19	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	B2RXY1	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	Q62288	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	Q8BKQ3	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	Q3V355	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	Q3UYI3	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1419672_at	Q6DIC9	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
1425126_at	Q921P2	Mus musculus	neural cell adhesion molecule 1
1425126_at	O08909	Mus musculus	neural cell adhesion molecule 1
1425126_at	O88175	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q61946	Mus musculus	neural cell adhesion molecule 1
1425126_at	O88176	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q61945	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q61950	Mus musculus	neural cell adhesion molecule 1
1425126_at	P13594	Mus musculus	neural cell adhesion molecule 1
1425126_at	P13595	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q61947	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q9R2A7	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q61948	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q61949	Mus musculus	neural cell adhesion molecule 1
1425126_at	O88682	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q8BQ96	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q6LBT3	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q6LBT4	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q8C4B2	Mus musculus	neural cell adhesion molecule 1
1425126_at	Q6LBU8	Mus musculus	neural cell adhesion molecule 1
1424793_a_at	Q8VIN1	Mus musculus	phosphatidylethanolamine binding protein 2
1424793_a_at	Q8VIN0	Mus musculus	phosphatidylethanolamine binding protein 2
1424793_a_at	Q9DA20	Mus musculus	phosphatidylethanolamine binding protein 2
1424793_a_at	Q3KND5	Mus musculus	phosphatidylethanolamine binding protein 2
1451758_at	Q4VAI3	Mus musculus	laminin gamma 3
1451758_at	Q99K04	Mus musculus	laminin gamma 3
1451758_at	Q9WTW6	Mus musculus	laminin gamma 3
1451758_at	A2ATM9	Mus musculus	laminin gamma 3
1451758_at	Q9R0B6	Mus musculus	laminin gamma 3
1436965_at	A2A4B4	Mus musculus	elastin microfibril interfacer 3
1436965_at	P59900	Mus musculus	elastin microfibril interfacer 3
1418446_at	O70324	Mus musculus	similar to X-linked PEST-containing transporter; solute carrier family 16 (monocarboxylic acid transporters), member 2
1418446_at	Q8K3S9	Mus musculus	similar to X-linked PEST-containing transporter; solute carrier family 16 (monocarboxylic acid transporters), member 2
1418446_at	Q05BA2	Mus musculus	similar to X-linked PEST-containing transporter; solute carrier family 16 (monocarboxylic acid transporters), member 2
1418446_at	Q8K3S7	Mus musculus	similar to X-linked PEST-containing transporter; solute carrier family 16 (monocarboxylic acid transporters), member 2
1418446_at	A2ADR5	Mus musculus	similar to X-linked PEST-containing transporter; solute carrier family 16 (monocarboxylic acid transporters), member 2
1424410_at	Q9DCP7	Mus musculus	tetratricopeptide repeat domain 8
1424410_at	Q8VD72	Mus musculus	tetratricopeptide repeat domain 8
1434410_at	Q80W49	Mus musculus	beta-gamma crystallin domain containing 3
1434410_at	Q3TRS6	Mus musculus	beta-gamma crystallin domain containing 3
1434410_at	Q8BMQ9	Mus musculus	beta-gamma crystallin domain containing 3
1452380_at	Q61772	Mus musculus	Eph receptor A7
1452380_at	Q61773	Mus musculus	Eph receptor A7
1452380_at	Q61505	Mus musculus	Eph receptor A7
1452380_at	Q8CCF9	Mus musculus	Eph receptor A7
1452380_at	A2BDQ5	Mus musculus	Eph receptor A7
1452380_at	A2BDQ4	Mus musculus	Eph receptor A7
1452380_at	Q8R381	Mus musculus	Eph receptor A7
1452380_at	Q8BSU8	Mus musculus	Eph receptor A7
1452380_at	Q61774	Mus musculus	Eph receptor A7
1452380_at	Q3V3T7	Mus musculus	Eph receptor A7
1452380_at	Q8CC52	Mus musculus	Eph receptor A7
1418209_a_at	Q9ES50	Mus musculus	profilin 2
1418209_a_at	Q3V171	Mus musculus	profilin 2
1418209_a_at	Q9JJV2	Mus musculus	profilin 2
1418209_a_at	Q9ES48	Mus musculus	profilin 2
1418209_a_at	Q9ES49	Mus musculus	profilin 2
1418209_a_at	Q3TPT7	Mus musculus	profilin 2
1424632_a_at	Q8K2Y1	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q61493	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q9JMD6	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q3UVV2	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q3TRT4	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q3TP54	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q9Z281	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1424632_a_at	Q9QWX6	Mus musculus	REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)
1436244_a_at	Q9WVB2	Mus musculus	transducin-like enhancer of split 2, homolog of Drosophila E(spl)
1436244_a_at	Q3UN01	Mus musculus	transducin-like enhancer of split 2, homolog of Drosophila E(spl)
1436244_a_at	Q6IR16	Mus musculus	transducin-like enhancer of split 2, homolog of Drosophila E(spl)
1436244_a_at	Q80WV5	Mus musculus	transducin-like enhancer of split 2, homolog of Drosophila E(spl)
1436244_a_at	Q5DTI7	Mus musculus	transducin-like enhancer of split 2, homolog of Drosophila E(spl)
1450193_at	O54899	Mus musculus	hyperpolarization-activated, cyclic nucleotide-gated K+ 1
1450193_at	Q9D613	Mus musculus	hyperpolarization-activated, cyclic nucleotide-gated K+ 1
1450193_at	O88704	Mus musculus	hyperpolarization-activated, cyclic nucleotide-gated K+ 1
1420690_at	Q543V5	Mus musculus	fibroblast growth factor 10
1420690_at	Q76LY2	Mus musculus	fibroblast growth factor 10
1420690_at	O35565	Mus musculus	fibroblast growth factor 10
1416640_at	Q9QZ26	Mus musculus	potassium voltage-gated channel, Isk-related family, member 1-like
1416640_at	Q8C1K1	Mus musculus	potassium voltage-gated channel, Isk-related family, member 1-like
1424007_at	P97737	Mus musculus	growth differentiation factor 10
1424007_at	Q6PE07	Mus musculus	growth differentiation factor 10
1424007_at	Q8C991	Mus musculus	growth differentiation factor 10
1424007_at	Q8R209	Mus musculus	growth differentiation factor 10
1424007_at	Q53X20	Mus musculus	growth differentiation factor 10
1422583_at	A2A7Z6	Mus musculus	RAB3B, member RAS oncogene family
1422583_at	Q80WV9	Mus musculus	RAB3B, member RAS oncogene family
1422583_at	Q9CZT8	Mus musculus	RAB3B, member RAS oncogene family
1422583_at	Q920F1	Mus musculus	RAB3B, member RAS oncogene family
1422583_at	Q0PD62	Mus musculus	RAB3B, member RAS oncogene family
1451639_at	Q54AJ1	Mus musculus	CCAAT/enhancer binding protein (C/EBP), gamma
1451639_at	P53568	Mus musculus	CCAAT/enhancer binding protein (C/EBP), gamma
1450724_at	Q3U2M0	Mus musculus	family with sequence similarity 126, member A
1450724_at	Q3TTP7	Mus musculus	family with sequence similarity 126, member A
1450724_at	Q6P9N1	Mus musculus	family with sequence similarity 126, member A
1450724_at	Q99NC4	Mus musculus	family with sequence similarity 126, member A
1423508_at	Q9JKX5	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q7TNW5	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q501M5	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q6ZQC7	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q14AW2	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q3UH94	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q3UXM1	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q8C441	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q8BRB7	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1423508_at	Q8BG35	Mus musculus	MYST histone acetyltransferase monocytic leukemia 4
1424415_s_at	Q8K2Q8	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1424415_s_at	Q69ZZ7	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1424415_s_at	Q8VCC9	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1424415_s_at	Q3UYD7	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1427528_a_at	Q61772	Mus musculus	Eph receptor A7
1427528_a_at	Q61773	Mus musculus	Eph receptor A7
1427528_a_at	Q61505	Mus musculus	Eph receptor A7
1427528_a_at	Q8CCF9	Mus musculus	Eph receptor A7
1427528_a_at	A2BDQ5	Mus musculus	Eph receptor A7
1427528_a_at	A2BDQ4	Mus musculus	Eph receptor A7
1427528_a_at	Q8R381	Mus musculus	Eph receptor A7
1427528_a_at	Q8BSU8	Mus musculus	Eph receptor A7
1427528_a_at	Q61774	Mus musculus	Eph receptor A7
1427528_a_at	Q3V3T7	Mus musculus	Eph receptor A7
1427528_a_at	Q8CC52	Mus musculus	Eph receptor A7
1426766_at	Q9D3C2	Mus musculus	RIKEN cDNA 6330403K07 gene
1426766_at	Q8VBZ2	Mus musculus	RIKEN cDNA 6330403K07 gene
1426766_at	Q6NSQ3	Mus musculus	RIKEN cDNA 6330403K07 gene
1425415_a_at	Q8VI14	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	P51906	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	Q9QWI2	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	O35875	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	O35869	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	Q9QWI1	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	O88946	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	Q6P1F7	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	Q9D393	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1425415_a_at	Q6P1Z8	Mus musculus	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
1456370_s_at	A2A8E4	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	A2A8E3	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	Q8BHG2	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	A2A8E2	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	A2A8E1	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	Q9D1H2	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	Q8C7D6	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	Q9DCH5	Mus musculus	RIKEN cDNA 0610037L13 gene
1456370_s_at	A2A8E5	Mus musculus	RIKEN cDNA 0610037L13 gene
1419207_at	Q8CCM5	Mus musculus	zinc finger protein 37
1419207_at	Q8R1B1	Mus musculus	zinc finger protein 37
1419207_at	Q80YX7	Mus musculus	zinc finger protein 37
1419207_at	P17141	Mus musculus	zinc finger protein 37
1419207_at	Q6P3Z4	Mus musculus	zinc finger protein 37
1419207_at	Q62514	Mus musculus	zinc finger protein 37
1448584_at	Q05CC1	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q9CSR8	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q9DBU6	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q8BR75	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q8CFJ0	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q80XR9	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q3TGY1	Mus musculus	arginine/serine-rich coiled-coil 1
1448584_at	Q3TF06	Mus musculus	arginine/serine-rich coiled-coil 1
1435857_s_at	Q8VC38	Mus musculus	amyloid beta (A4) precursor-like protein 1
1435857_s_at	Q3TUB1	Mus musculus	amyloid beta (A4) precursor-like protein 1
1435857_s_at	Q3U311	Mus musculus	amyloid beta (A4) precursor-like protein 1
1435857_s_at	Q03157	Mus musculus	amyloid beta (A4) precursor-like protein 1
1435857_s_at	Q3TCA7	Mus musculus	amyloid beta (A4) precursor-like protein 1
1423327_at	Q9CQD0	Mus musculus	ribosomal protein L39-like
1449254_at	Q3UZY3	Mus musculus	secreted phosphoprotein 1
1449254_at	P10923	Mus musculus	secreted phosphoprotein 1
1449254_at	Q91VH4	Mus musculus	secreted phosphoprotein 1
1449254_at	Q3TND2	Mus musculus	secreted phosphoprotein 1
1449254_at	Q547B5	Mus musculus	secreted phosphoprotein 1
1449254_at	Q3UBR1	Mus musculus	secreted phosphoprotein 1
1449254_at	Q3TLP1	Mus musculus	secreted phosphoprotein 1
1449254_at	P19008	Mus musculus	secreted phosphoprotein 1
1449254_at	Q6PKE3	Mus musculus	secreted phosphoprotein 1
1417111_at	P45700	Mus musculus	mannosidase 1, alpha
1417111_at	Q3UFM4	Mus musculus	mannosidase 1, alpha
1417111_at	Q544T7	Mus musculus	mannosidase 1, alpha
1438680_at	Q9CSL7	Mus musculus	autism susceptibility candidate 2
1438680_at	Q8C173	Mus musculus	autism susceptibility candidate 2
1438680_at	Q8BZC7	Mus musculus	autism susceptibility candidate 2
1438680_at	Q3UX71	Mus musculus	autism susceptibility candidate 2
1438680_at	Q8VDM3	Mus musculus	autism susceptibility candidate 2
1438680_at	Q8BWI6	Mus musculus	autism susceptibility candidate 2
1438680_at	Q6PED7	Mus musculus	autism susceptibility candidate 2
1438680_at	Q6ZQB3	Mus musculus	autism susceptibility candidate 2
1439191_at	Q6GTX2	Mus musculus	follistatin-like 1
1439191_at	Q99JI9	Mus musculus	follistatin-like 1
1439191_at	Q62356	Mus musculus	follistatin-like 1
1437188_at	Q9WV15	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q6PGJ2	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q9WU48	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q3TWR2	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q9WV18	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q9WV17	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q9WV16	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1437188_at	Q8CAF8	Mus musculus	gamma-aminobutyric acid (GABA) B receptor, 1
1425114_at	Q3UMP7	Mus musculus	retinoblastoma binding protein 6
1425114_at	P70287	Mus musculus	retinoblastoma binding protein 6
1425114_at	Q8BNY8	Mus musculus	retinoblastoma binding protein 6
1425114_at	Q3TTR9	Mus musculus	retinoblastoma binding protein 6
1425114_at	A0PJG9	Mus musculus	retinoblastoma binding protein 6
1425114_at	Q8R399	Mus musculus	retinoblastoma binding protein 6
1425114_at	Q7TT06	Mus musculus	retinoblastoma binding protein 6
1425114_at	Q4U217	Mus musculus	retinoblastoma binding protein 6
1425114_at	Q3TUM7	Mus musculus	retinoblastoma binding protein 6
1425114_at	P97868	Mus musculus	retinoblastoma binding protein 6
1434515_at	P70366	Mus musculus	similar to Nuclear receptor coactivator 1 (NCoA-1) (Steroid receptor coactivator 1) (SRC-1) (Nuclear receptor coactivator protein 1) (mNRC-1); nuclear receptor coactivator 1
1434515_at	Q61202	Mus musculus	similar to Nuclear receptor coactivator 1 (NCoA-1) (Steroid receptor coactivator 1) (SRC-1) (Nuclear receptor coactivator protein 1) (mNRC-1); nuclear receptor coactivator 1
1434515_at	P70365	Mus musculus	similar to Nuclear receptor coactivator 1 (NCoA-1) (Steroid receptor coactivator 1) (SRC-1) (Nuclear receptor coactivator protein 1) (mNRC-1); nuclear receptor coactivator 1
1434515_at	Q3U3A3	Mus musculus	similar to Nuclear receptor coactivator 1 (NCoA-1) (Steroid receptor coactivator 1) (SRC-1) (Nuclear receptor coactivator protein 1) (mNRC-1); nuclear receptor coactivator 1
1434515_at	Q8CBI9	Mus musculus	similar to Nuclear receptor coactivator 1 (NCoA-1) (Steroid receptor coactivator 1) (SRC-1) (Nuclear receptor coactivator protein 1) (mNRC-1); nuclear receptor coactivator 1
1434515_at	Q66JL7	Mus musculus	similar to Nuclear receptor coactivator 1 (NCoA-1) (Steroid receptor coactivator 1) (SRC-1) (Nuclear receptor coactivator protein 1) (mNRC-1); nuclear receptor coactivator 1
1416674_at	Q80ZN2	Mus musculus	protein tyrosine phosphatase, receptor type, U
1416674_at	Q3V312	Mus musculus	protein tyrosine phosphatase, receptor type, U
1416674_at	P70125	Mus musculus	protein tyrosine phosphatase, receptor type, U
1416674_at	Q3V360	Mus musculus	protein tyrosine phosphatase, receptor type, U
1416674_at	Q66JV9	Mus musculus	protein tyrosine phosphatase, receptor type, U
1416674_at	B1AUH1	Mus musculus	protein tyrosine phosphatase, receptor type, U
1416674_at	O35564	Mus musculus	protein tyrosine phosphatase, receptor type, U
1449524_at	O54693	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q1L2E0	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q9QWJ8	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q1L2D9	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	A2ADU3	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q1L2D8	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	A2ADU2	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q1L2D6	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	B7ZMT7	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	O35705	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q9QZ02	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q9QZ01	Mus musculus	similar to EDA-A1; ectodysplasin-A
1449524_at	Q3UV69	Mus musculus	similar to EDA-A1; ectodysplasin-A
1418174_at	Q8VCX3	Mus musculus	D site albumin promoter binding protein
1418174_at	Q60925	Mus musculus	D site albumin promoter binding protein
1418174_at	Q5XFZ5	Mus musculus	D site albumin promoter binding protein
1418174_at	Q3USN7	Mus musculus	D site albumin promoter binding protein
1424885_at	Q91XA8	Mus musculus	kelch domain containing 8A
1424885_at	Q8C939	Mus musculus	kelch domain containing 8A
1424885_at	Q8R577	Mus musculus	kelch domain containing 8A
1446148_x_at	Q0VGU9	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q3UXT6	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q3TJP1	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q99KV0	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q5RJI0	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q8VH51	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q3U313	Mus musculus	RNA binding motif protein 39
1446148_x_at	A6QRH4	Mus musculus	RNA binding motif protein 39
1446148_x_at	Q3UZ51	Mus musculus	RNA binding motif protein 39
1435066_at	Q8BTD8	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q3TBB3	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q8K4R4	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q8K4R5	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	A2A651	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q80X18	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q3U5F5	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	A2A650	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q8K165	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1435066_at	Q3TQN8	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1427633_a_at	Q9JK57	Mus musculus	pregnancy-associated plasma protein A
1427633_a_at	Q80VW3	Mus musculus	pregnancy-associated plasma protein A
1427633_a_at	Q9ES06	Mus musculus	pregnancy-associated plasma protein A
1427633_a_at	Q80YY1	Mus musculus	pregnancy-associated plasma protein A
1427633_a_at	Q8R4K8	Mus musculus	pregnancy-associated plasma protein A
1427633_a_at	Q8R4K7	Mus musculus	pregnancy-associated plasma protein A
1427633_a_at	Q8K423	Mus musculus	pregnancy-associated plasma protein A
1434796_at	Q8BSN6	Mus musculus	vesicle-associated membrane protein 4
1434796_at	O70480	Mus musculus	vesicle-associated membrane protein 4
1434796_at	Q9D095	Mus musculus	vesicle-associated membrane protein 4
1451105_at	Q8C5G2	Mus musculus	vasohibin 2
1451105_at	Q8BRA1	Mus musculus	vasohibin 2
1451105_at	Q3TR02	Mus musculus	vasohibin 2
1451105_at	Q8R1R8	Mus musculus	vasohibin 2
1415999_at	Q9WV93	Mus musculus	hairy/enhancer-of-split related with YRPW motif 1
1415999_at	Q9QUM5	Mus musculus	hairy/enhancer-of-split related with YRPW motif 1
1415999_at	Q9D0R0	Mus musculus	hairy/enhancer-of-split related with YRPW motif 1
1424970_at	Q8R4E6	Mus musculus	purine-rich element binding protein G
1424970_at	Q8R4E7	Mus musculus	purine-rich element binding protein G
1424970_at	Q14B11	Mus musculus	purine-rich element binding protein G
1426432_a_at	A7E1Z5	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1426432_a_at	Q9R1C4	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1426432_a_at	Q8BUG0	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1426432_a_at	O88343	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1426432_a_at	Q3USE4	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1426432_a_at	A2VDF7	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1426432_a_at	Q8QZR9	Mus musculus	solute carrier family 4 (anion exchanger), member 4
1460568_at	Q6P1I9	Mus musculus	tripartite motif-containing 46
1460568_at	Q7TNM2	Mus musculus	tripartite motif-containing 46
1460568_at	Q60717	Mus musculus	tripartite motif-containing 46
1460568_at	Q3TC52	Mus musculus	tripartite motif-containing 46
1425293_a_at	Q9DB17	Mus musculus	zinc finger, CCHC domain containing 18
1425293_a_at	Q8VD24	Mus musculus	zinc finger, CCHC domain containing 18
1460252_s_at	Q80WR2	Mus musculus	zinc finger protein 105
1460252_s_at	O88412	Mus musculus	zinc finger protein 105
1460252_s_at	Q3UHV1	Mus musculus	zinc finger protein 105
1439506_at	Q3UR85	Mus musculus	predicted gene 98
1439506_at	Q3V3K4	Mus musculus	predicted gene 98
1439506_at	B2RXQ7	Mus musculus	predicted gene 98
1416614_at	Q3T9D1	Mus musculus	EP300 interacting inhibitor of differentiation 1
1416614_at	Q9CZL9	Mus musculus	EP300 interacting inhibitor of differentiation 1
1416614_at	Q9CQ17	Mus musculus	EP300 interacting inhibitor of differentiation 1
1416614_at	Q8BP25	Mus musculus	EP300 interacting inhibitor of differentiation 1
1416614_at	Q9DCR4	Mus musculus	EP300 interacting inhibitor of differentiation 1
1416614_at	Q9CYM0	Mus musculus	EP300 interacting inhibitor of differentiation 1
